date,rf_returns
21/02/2013,3.1605514985155736e-06
21/02/2013,6.391122719939801e-07
22/02/2013,2.8891358214711005e-06
25/02/2013,2.3375667748126716e-06
26/02/2013,2.1887278187637804e-06
27/02/2013,2.8891143974973943e-06
28/02/2013,1.8910512329384233e-06
04/03/2013,1.4708148443620672e-06
05/03/2013,1.8910448755793396e-06
06/03/2013,2.468859474413776e-06
07/03/2013,2.617684965899869e-06
08/03/2013,2.328770495552135e-06
10/03/2013,1.7509511824886914e-06
11/03/2013,2.337515735417739e-06
12/03/2013,2.3287555515061342e-06
13/03/2013,2.4775800238074908e-06
14/03/2013,2.1886695100725717e-06
15/03/2013,2.057344836714492e-06
18/03/2013,1.8910024275342607e-06
19/03/2013,1.7509248626534912e-06
20/03/2013,2.188652246104539e-06
21/03/2013,2.057328608584541e-06
22/03/2013,1.8909875114658803e-06
25/03/2013,1.6108381675206118e-06
26/03/2013,1.6108355727073587e-06
27/03/2013,1.610832977672061e-06
28/03/2013,7.791516527522191e-07
29/03/2013,7.791510456822692e-07
04/04/2013,1.6108278728665937e-06
05/04/2013,1.3306817514546765e-06
08/04/2013,1.1906084038670883e-06
09/04/2013,1.3394328595150995e-06
10/04/2013,1.7508902816487648e-06
10/04/2013,1.6108162388395186e-06
11/04/2013,1.470742892584198e-06
12/04/2013,1.190599637990175e-06
15/04/2013,1.059282240367665e-06
16/04/2013,1.050526728718637e-06
17/04/2013,1.3394201721084187e-06
18/04/2013,8.316650059736475e-07
19/04/2013,9.192079264419561e-07
20/04/2013,1.6108009808224466e-06
22/04/2013,9.104512617152949e-07
23/04/2013,1.059274061132598e-06
24/04/2013,1.3306569153215264e-06
25/04/2013,9.192025671733717e-07
26/04/2013,9.192017222936499e-07
29/04/2013,4.989947619549184e-07
30/04/2013,1.6107893048289412e-06
30/04/2013,9.191989378543042e-07
06/05/2013,7.878840802000298e-08
07/05/2013,3.589249413238349e-07
08/05/2013,3.6767907629631225e-07
09/05/2013,3.589246806434687e-07
10/05/2013,3.5892455163555326e-07
10/05/2013,7.791286253944207e-07
13/05/2013,3.589241432955248e-07
14/05/2013,2.80135816099758e-07
15/05/2013,2.1885604506444167e-07
16/05/2013,8.754239888553172e-08
17/05/2013,7.87881522246181e-08
20/05/2013,8.75423842305878e-08
20/05/2013,3.5892374428136975e-07
21/05/2013,8.754234515073733e-08
22/05/2013,7.703725706242892e-07
23/05/2013,6.390585718385466e-07
24/05/2013,5.077448421708652e-07
27/05/2013,4.989903674701424e-07
28/05/2013,2.1885531520382528e-07
29/05/2013,4.9899000909015e-07
30/05/2013,4.989897601781479e-07
30/05/2013,3.676764819271483e-07
31/05/2013,4.989893276352575e-07
04/06/2013,8.31648464538759e-07
05/06/2013,1.05050245013949e-06
06/06/2013,1.0592555244048896e-06
07/06/2013,1.190566931708048e-06
10/06/2013,1.059253141200145e-06
11/06/2013,1.0592520192087562e-06
12/06/2013,1.0504967575819535e-06
13/06/2013,1.0592497843298077e-06
14/06/2013,9.104286025074515e-07
17/06/2013,1.0592476979986998e-06
18/06/2013,8.31639873855039e-07
19/06/2013,7.791146023894413e-07
20/06/2013,4.989831206003714e-07
21/06/2013,4.2019610235755067e-07
24/06/2013,2.1885204470883934e-07
25/06/2013,2.2760607665262e-07
26/06/2013,3.5891719307734604e-07
27/06/2013,4.989822599554827e-07
28/06/2013,2.1885175938152202e-07
30/06/2013,4.98981901797535e-07
04/07/2013,5.077357168037366e-07
05/07/2013,9.104222027378484e-07
08/07/2013,6.390457718552511e-07
09/07/2013,4.989806263733243e-07
10/07/2013,7.791097118570178e-07
10/07/2013,2.2760490714368586e-07
11/07/2013,4.989798749743812e-07
12/07/2013,6.390440825398969e-07
15/07/2013,3.5891494021278447e-07
16/07/2013,3.589148114269136e-07
17/07/2013,3.5891468264104276e-07
18/07/2013,2.2760435114399513e-07
19/07/2013,2.1885028789192518e-07
20/07/2013,2.2760424966961068e-07
22/07/2013,2.18850190192299e-07
23/07/2013,2.1885014223066435e-07
24/07/2013,4.989782151909594e-07
25/07/2013,3.676679749542444e-07
26/07/2013,3.5891384375652535e-07
29/07/2013,2.1884982626119154e-07
30/07/2013,4.989774944341718e-07
30/07/2013,2.276036559223371e-07
31/07/2013,6.390408882062104e-07
05/08/2013,9.191678134179426e-07
06/08/2013,1.0504765355356938e-06
07/08/2013,1.199292784859196e-06
08/08/2013,1.3306006181323937e-06
09/08/2013,1.330598847548714e-06
10/08/2013,4.989739039729102e-07
12/08/2013,1.3393503370817683e-06
13/08/2013,1.6107198166359638e-06
14/08/2013,1.4706548550069698e-06
15/08/2013,1.1905283698876445e-06
16/08/2013,9.19156838419255e-07
19/08/2013,7.790941276564212e-07
20/08/2013,3.589082513411057e-07
20/08/2013,4.989698285662314e-07
21/08/2013,4.989695796542293e-07
22/08/2013,2.2760004569910564e-07
23/08/2013,3.589076824628279e-07
26/08/2013,4.989690380874379e-07
27/08/2013,4.989687891754357e-07
28/08/2013,7.790912293081931e-07
29/08/2013,6.390293867397645e-07
30/08/2013,6.39028978399736e-07
04/09/2013,3.589064572206979e-07
05/09/2013,6.390283406876307e-07
06/09/2013,4.989670157051762e-07
09/09/2013,3.67659722888547e-07
10/09/2013,3.5890578797825867e-07
11/09/2013,2.1884491396839678e-07
12/09/2013,2.2759866102894932e-07
13/09/2013,2.1884481649081522e-07
16/09/2013,8.75379073672633e-08
17/09/2013,-8.753789970672443e-08
18/09/2013,8.75379073672633e-08
19/09/2013,7.878410990258544e-08
20/09/2013,6.390266178435411e-07
20/09/2013,2.1884459222576425e-07
23/09/2013,2.275983261856851e-07
24/09/2013,2.1884449452613808e-07
25/09/2013,4.989653383802306e-07
26/09/2013,1.0592065935455253e-06
27/09/2013,6.390247886400857e-07
30/09/2013,6.390243803000573e-07
30/09/2013,4.989639232899634e-07
01/10/2013,2.197190916763958e-06
02/10/2013,2.1884323597731736e-06
03/10/2013,3.589021215555377e-06
04/10/2013,3.1688317490008444e-06
07/10/2013,4.43810112082943e-06
08/10/2013,9.366365135932142e-06
09/10/2013,7.2479230783795145e-06
10/10/2013,6.136180257243495e-06
11/10/2013,6.976470265263046e-06
14/10/2013,6.967668242374714e-06
15/10/2013,9.637373471704791e-06
16/10/2013,3.8601641614288695e-06
17/10/2013,5.076840297046914e-07
18/10/2013,2.188292120841595e-07
21/10/2013,4.989304942526473e-07
22/10/2013,3.5887965021963453e-07
23/10/2013,6.389806113116236e-07
24/10/2013,4.98929747516641e-07
25/10/2013,5.076826476990703e-07
28/10/2013,6.389795597083747e-07
29/10/2013,9.103264624332752e-07
30/10/2013,1.1991789596876856e-06
31/10/2013,7.790277332109241e-07
04/11/2013,6.389773057335901e-07
05/11/2013,9.103232512241988e-07
06/11/2013,1.339224333207767e-06
07/11/2013,1.050370619370966e-06
08/11/2013,1.0591225954037498e-06
11/11/2013,1.0503684035878535e-06
12/11/2013,1.1991693344981513e-06
13/11/2013,1.1904148462527075e-06
14/11/2013,1.4792637463845182e-06
15/11/2013,1.3304600996466576e-06
18/11/2013,1.0591148544847329e-06
19/11/2013,1.0503607266176829e-06
20/11/2013,1.470503472766893e-06
21/11/2013,3.676253277351549e-07
22/11/2013,8.315331732067222e-07
25/11/2013,9.103092435402971e-07
26/11/2013,9.190613803333747e-07
27/11/2013,1.6105441766889328e-06
28/11/2013,1.6105415829859027e-06
29/11/2013,1.3391981810162434e-06
04/12/2013,8.315271688985604e-07
05/12/2013,6.389624509495206e-07
06/12/2013,6.389620428315368e-07
09/12/2013,6.389616344915083e-07
10/12/2013,6.389612261514799e-07
11/12/2013,6.38960818033496e-07
12/12/2013,7.877594088157025e-08
13/12/2013,2.275749224622814e-07
16/12/2013,2.1882199119360735e-07
17/12/2013,3.5886798688267163e-07
18/12/2013,5.601839734303837e-07
19/12/2013,7.877582719473253e-08
20/12/2013,-1.3129303499948008e-07
23/12/2013,-8.752870150896541e-08
24/12/2013,2.188217727017161e-07
25/12/2013,2.275745938362661e-07
26/12/2013,-1.4004587189919704e-07
27/12/2013,1.4004589155014457e-07
30/12/2013,-1.4004587189919704e-07
31/12/2013,3.5886759719439e-07
06/01/2014,8.752865099381779e-08
07/01/2014,7.877577878900865e-08
08/01/2014,1.4004581805338034e-07
09/01/2014,2.1882156020502919e-07
10/01/2014,3.6762014055113923e-07
10/01/2014,2.1882143164120293e-07
13/01/2014,-7.877569818681707e-08
14/01/2014,-1.4004569670600375e-07
15/01/2014,2.1882143164120293e-07
16/01/2014,-1.400456856037735e-07
17/01/2014,8.75285657286895e-08
20/01/2014,7.877570240566456e-08
20/01/2014,8.752855129579018e-08
21/01/2014,7.877568908298826e-08
22/01/2014,-7.877568297676163e-08
23/01/2014,2.800913394551685e-07
24/01/2014,1.4704791206909817e-06
27/01/2014,7.790026743670353e-07
28/01/2014,9.102945508487892e-07
29/01/2014,1.1378671527229045e-06
30/01/2014,1.0590905292762187e-06
30/01/2014,2.1882012557483677e-07
31/01/2014,7.789994764806352e-07
31/01/2014,9.190436103256872e-07
04/02/2014,9.1904276566801e-07
05/02/2014,2.748372982752656e-06
06/02/2014,1.4704630322270873e-06
07/02/2014,2.748361388027476e-06
10/02/2014,1.6105003362021364e-06
11/02/2014,1.479207165644425e-06
11/02/2014,7.877422958380009e-08
12/02/2014,3.5886035099075286e-07
13/02/2014,-2.1881720868588417e-07
14/02/2014,3.5886030080867215e-07
17/02/2014,3.588601718007567e-07
18/02/2014,4.2012883083586416e-07
19/02/2014,2.188170076244944e-07
20/02/2014,4.201285623839368e-07
21/02/2014,1.1991164350355632e-06
21/02/2014,4.9890186004653e-07
24/02/2014,4.989016111345279e-07
25/02/2014,7.789863376572725e-07
26/02/2014,1.0503178393683754e-06
27/02/2014,1.1378431308273207e-06
28/02/2014,1.1991102428776657e-06
04/03/2014,1.3303980901380186e-06
05/03/2014,1.470438037776134e-06
06/03/2014,1.6104773878922174e-06
07/03/2014,1.4791860880603025e-06
10/03/2014,1.1903491741183103e-06
11/03/2014,1.33038866967361e-06
12/03/2014,1.557953080100205e-06
13/03/2014,1.47042533527042e-06
14/03/2014,1.4791756919319e-06
17/03/2014,1.330380902997419e-06
18/03/2014,1.330379133079873e-06
19/03/2014,1.7504965303949405e-06
20/03/2014,1.557939184992918e-06
21/03/2014,1.1903337024943283e-06
24/03/2014,1.0590456365200396e-06
25/03/2014,1.1903310250804822e-06
26/03/2014,1.1990820316665207e-06
27/03/2014,4.2011582856993357e-07
28/03/2014,8.314788946250928e-07
30/03/2014,1.1378122783956002e-06
31/03/2014,6.914389822920697e-07
04/04/2014,7.789623654996802e-07
07/04/2014,6.389236897330619e-07
08/04/2014,7.789612610498153e-07
09/04/2014,9.189985248347909e-07
10/04/2014,6.389221967051384e-07
10/04/2014,1.0502823919456006e-06
11/04/2014,8.402250311068116e-07
14/04/2014,7.702056314951022e-07
15/04/2014,8.402236779669892e-07
16/04/2014,6.389195517098045e-07
17/04/2014,4.988820709872499e-07
18/04/2014,4.988818220752478e-07
20/04/2014,4.988815731632457e-07
21/04/2014,4.988813242512435e-07
22/04/2014,3.5884428228882825e-07
23/04/2014,3.6759644994610596e-07
24/04/2014,7.877063890049385e-08
25/04/2014,8.752292512959059e-08
28/04/2014,7.877062579986216e-08
29/04/2014,8.752291069669127e-08
30/04/2014,4.988805470951263e-07
30/04/2014,4.988802981831242e-07
05/05/2014,2.188070391540009e-07
06/05/2014,3.6759574539857454e-07
07/05/2014,6.389161797404341e-07
08/05/2014,4.988794379823247e-07
09/05/2014,4.988791890703226e-07
10/05/2014,4.988789401583205e-07
12/05/2014,2.8007224783799245e-07
13/05/2014,2.1880638234605954e-07
14/05/2014,3.5884238847039285e-07
15/05/2014,8.752250235666281e-08
16/05/2014,2.188062366847987e-07
19/05/2014,2.800719218765124e-07
20/05/2014,2.1880612743885308e-07
20/05/2014,3.6759421395693437e-07
21/05/2014,8.314627972794142e-07
22/05/2014,1.0502679235191437e-06
23/05/2014,9.189834677680864e-07
26/05/2014,9.189826233324538e-07
27/05/2014,8.314597046421568e-07
28/05/2014,9.189810146192912e-07
29/05/2014,1.1377849724603095e-06
30/05/2014,1.0590140386845803e-06
04/06/2014,8.314564226008514e-07
05/06/2014,6.389080882129861e-07
06/06/2014,6.389076800950022e-07
09/06/2014,6.389072717549737e-07
10/06/2014,7.789412446168598e-07
11/06/2014,4.988720938570168e-07
12/06/2014,4.988718451670593e-07
13/06/2014,4.988715962550572e-07
16/06/2014,6.389054096889168e-07
17/06/2014,6.38905001570933e-07
18/06/2014,2.1880294309717385e-07
19/06/2014,8.752115787657999e-08
20/06/2014,9.189720788782552e-07
20/06/2014,2.188026748672911e-07
23/06/2014,2.2755473216840016e-07
24/06/2014,2.1880257716766494e-07
25/06/2014,7.876891050528911e-08
26/06/2014,8.75210048878472e-08
27/06/2014,3.588360883988173e-07
30/06/2014,2.2755451101197366e-07
30/06/2014,1.1902848633393859e-06
04/07/2014,3.5883545068671197e-07
07/07/2014,3.675874031827675e-07
08/07/2014,3.588351902283904e-07
09/07/2014,6.389014508556556e-07
10/07/2014,3.5883483207044264e-07
10/07/2014,6.389008133655949e-07
11/07/2014,6.38900405247611e-07
14/07/2014,4.988671209460449e-07
15/07/2014,4.988668720340428e-07
16/07/2014,6.388993594175219e-07
17/07/2014,6.38898951299538e-07
18/07/2014,6.388985431815541e-07
20/07/2014,3.6758522847790687e-07
21/07/2014,4.988654835891282e-07
22/07/2014,6.388975812843256e-07
23/07/2014,7.789294302895655e-07
24/07/2014,7.789288236637049e-07
25/07/2014,7.70176214359708e-07
28/07/2014,8.401915867484178e-07
29/07/2014,6.388951490077233e-07
30/07/2014,3.5883129267944014e-07
30/07/2014,4.988628379276605e-07
31/07/2014,8.751975233423082e-08
04/08/2014,2.1879936196178562e-07
05/08/2014,2.1879931400015096e-07
06/08/2014,6.388938573742564e-07
07/08/2014,6.388934492562726e-07
08/08/2014,6.388930409162441e-07
10/08/2014,3.6758206278797445e-07
11/08/2014,6.388923978750682e-07
12/08/2014,7.701711657315258e-07
13/08/2014,1.0589845373942808e-06
14/08/2014,8.314332604619779e-07
15/08/2014,5.601229937646224e-07
18/08/2014,6.388899320697305e-07
19/08/2014,8.314315722568466e-07
20/08/2014,1.0589803851601687e-06
21/08/2014,8.314300004030883e-07
22/08/2014,6.388877848984009e-07
25/08/2014,4.988572668285229e-07
26/08/2014,4.988570179165208e-07
27/08/2014,4.988567692265633e-07
28/08/2014,3.588266197507295e-07
29/08/2014,3.6757835664147365e-07
04/09/2014,4.1133753381217275e-07
05/09/2014,4.988559525465064e-07
08/09/2014,2.2754821560333482e-07
09/09/2014,7.876667229567147e-08
10/09/2014,8.751851776622743e-08
10/09/2014,3.5882589122238073e-07
11/09/2014,8.751847868637697e-08
12/09/2014,7.87666238899476e-08
15/09/2014,8.751846403143304e-08
16/09/2014,7.87666107893159e-08
17/09/2014,2.2754796868973415e-07
18/09/2014,-8.751842950349698e-08
19/09/2014,-7.876659358085902e-08
20/09/2014,3.5882562121614114e-07
22/09/2014,7.876657148742083e-08
23/09/2014,1.4002944936919448e-07
24/09/2014,8.751839364329328e-08
25/09/2014,-8.751838598275441e-08
26/09/2014,8.751839364329328e-08
29/09/2014,-8.751838598275441e-08
30/09/2014,3.5882541382648014e-07
30/09/2014,3.6757712140733645e-07
01/10/2014,2.1879582501327377e-07
02/10/2014,2.2754760831134035e-07
03/10/2014,2.187957275356922e-07
06/10/2014,2.1879567957405754e-07
07/10/2014,8.751825264496915e-08
08/10/2014,2.1879561273863146e-07
09/10/2014,3.588247261543387e-07
10/10/2014,2.8005822239052236e-07
13/10/2014,2.800581437867322e-07
14/10/2014,4.98853429231616e-07
15/10/2014,2.1879525458068372e-07
16/10/2014,1.0589688002049513e-06
17/10/2014,6.388813269531113e-07
20/10/2014,8.314203736592418e-07
21/10/2014,8.401714683969885e-07
22/10/2014,9.101849929304962e-07
23/10/2014,3.675743740494397e-07
24/10/2014,3.588224715134203e-07
27/10/2014,4.988505739600413e-07
28/10/2014,2.800563227989272e-07
29/10/2014,2.1879394096480098e-07
30/10/2014,8.751755720126653e-08
31/10/2014,-8.751754954072766e-08
04/11/2014,1.0589624424017785e-06
05/11/2014,9.101816313972222e-07
06/11/2014,9.714429722862405e-07
07/11/2014,9.189316487745458e-07
10/11/2014,9.189308043389133e-07
11/11/2014,9.189299596812361e-07
12/11/2014,1.1902319971834885e-06
13/11/2014,1.3390094029119837e-06
14/11/2014,1.05020204710371e-06
17/11/2014,4.988454485044258e-07
18/11/2014,2.2754342432484975e-07
19/11/2014,9.101734903538272e-07
20/11/2014,1.058950885646226e-06
21/11/2014,1.0589497640989265e-06
24/11/2014,9.101707343361909e-07
25/11/2014,1.0589476791000862e-06
26/11/2014,1.5577891510076824e-06
27/11/2014,1.5490351135127867e-06
28/11/2014,1.0589432677399202e-06
04/12/2014,6.388659230527338e-07
05/12/2014,4.988401964833855e-07
08/12/2014,7.788904445860112e-07
09/12/2014,1.3302388244262886e-06
10/12/2014,1.1464543039352293e-06
11/12/2014,4.988383237591876e-07
12/12/2014,2.1878862943580657e-07
15/12/2014,8.7515432456442e-08
16/12/2014,7.876388252725519e-08
17/12/2014,7.788872204983477e-07
18/12/2014,6.913712640166381e-07
19/12/2014,2.275397521511735e-07
22/12/2014,7.876374263915409e-08
23/12/2014,8.751526259231923e-08
24/12/2014,7.876372931647779e-08
25/12/2014,8.751524793737531e-08
26/12/2014,2.1878810096964685e-07
29/12/2014,2.2753957495957877e-07
30/12/2014,-8.751520119698597e-08
31/12/2014,4.200730028269817e-07
05/01/2015,3.588122059472454e-07
06/01/2015,3.5881207716137453e-07
07/01/2015,4.200725249869919e-07
08/01/2015,2.1878768152738814e-07
09/01/2015,4.988358046631447e-07
10/01/2015,4.200720469249575e-07
12/01/2015,4.988353463630801e-07
13/01/2015,3.588112105212815e-07
14/01/2015,6.388587552308422e-07
15/01/2015,5.075860840531021e-07
16/01/2015,4.988343467182688e-07
19/01/2015,4.988340978062666e-07
20/01/2015,2.1878677602948926e-07
20/01/2015,3.5881023396910905e-07
21/01/2015,-7.876319385591302e-08
21/01/2015,-2.1878666667252133e-07
22/01/2015,3.5881021198669316e-07
23/01/2015,4.988335302602565e-07
26/01/2015,4.988332813482543e-07
27/01/2015,4.988330326582968e-07
28/01/2015,4.988327837462947e-07
29/01/2015,2.2753764739036342e-07
30/01/2015,3.588092856166014e-07
31/01/2015,6.388553279723652e-07
04/02/2015,2.1878593137181213e-07
05/02/2015,2.2753731898639273e-07
06/02/2015,2.800458671625705e-07
09/02/2015,2.187857726099196e-07
10/02/2015,7.876286090002793e-08
11/02/2015,5.075828413136918e-07
11/02/2015,2.747947090986358e-06
12/02/2015,3.588073922422552e-07
13/02/2015,2.1878491662796762e-07
16/02/2015,2.2753626360838553e-07
17/02/2015,7.87625347165033e-08
18/02/2015,2.2753619388637958e-07
19/02/2015,3.5880699322810017e-07
20/02/2015,8.751386948446793e-08
20/02/2015,3.5880683313394e-07
21/02/2015,5.163315991207895e-06
23/02/2015,3.5880485182993027e-07
24/02/2015,3.6755605781202405e-07
25/02/2015,3.588045911495641e-07
26/02/2015,3.5880446236369323e-07
27/02/2015,6.388467406193143e-07
04/03/2015,8.75131962452258e-08
05/03/2015,2.1878297151722848e-07
06/03/2015,2.800421421422783e-07
09/03/2015,7.876183039101647e-08
10/03/2015,3.6755517962561157e-07
11/03/2015,9.101363009911267e-07
12/03/2015,6.38845091271989e-07
13/03/2015,6.388446831540051e-07
16/03/2015,7.788649381001989e-07
17/03/2015,1.0589054393328468e-06
18/03/2015,4.2006121714344147e-07
19/03/2015,-8.751271685092377e-08
20/03/2015,-7.876145202700968e-08
20/03/2015,3.58802198618946e-07
23/03/2015,7.876142982254919e-08
24/03/2015,2.800406178060655e-07
25/03/2015,4.98822210648342e-07
26/03/2015,-7.87613624320116e-08
27/03/2015,2.187815795196002e-07
30/03/2015,2.1878153155796554e-07
30/03/2015,8.751259361616803e-08
31/03/2015,3.588016019850926e-07
06/04/2015,4.2006026146346187e-07
07/04/2015,6.388413791302838e-07
08/04/2015,4.98821032035579e-07
09/04/2015,3.5880091431295114e-07
10/04/2015,3.675520243717756e-07
10/04/2015,4.988204209688263e-07
13/04/2015,3.588004746646334e-07
14/04/2015,6.388396402989827e-07
15/04/2015,6.388392321809988e-07
16/04/2015,6.913461247926023e-07
17/04/2015,4.98819010985585e-07
20/04/2015,9.188766671996973e-07
20/04/2015,3.587991308506844e-07
21/04/2015,2.2753107442596843e-07
22/04/2015,2.1877982958606879e-07
23/04/2015,2.2753097295158398e-07
24/04/2015,2.1877973188644262e-07
27/04/2015,2.1877968414685256e-07
28/04/2015,-7.876066909773272e-08
29/04/2015,-7.788555661525365e-07
30/04/2015,9.188752598809913e-07
30/04/2015,-3.675497662891658e-07
04/05/2015,8.751188129707543e-08
05/05/2015,8.751187374755887e-08
06/05/2015,4.988176358633467e-07
07/05/2015,7.876064000988947e-08
08/05/2015,8.751181534982777e-08
10/05/2015,7.876062690925778e-08
11/05/2015,8.751180091692845e-08
12/05/2015,2.187794829744405e-07
13/05/2015,2.2753061257319018e-07
14/05/2015,2.1877938527481433e-07
15/05/2015,7.876056162814393e-08
18/05/2015,8.751172808629804e-08
19/05/2015,2.1877930111990906e-07
20/05/2015,5.075678675137141e-07
21/05/2015,4.988164441499521e-07
22/05/2015,2.1877903311207092e-07
25/05/2015,2.1877898537248086e-07
26/05/2015,2.275300947651715e-07
27/05/2015,7.876039953558234e-08
28/05/2015,3.6754850207820766e-07
29/05/2015,7.876036445253476e-08
04/06/2015,4.2005524347743517e-07
05/06/2015,2.7128556423505756e-07
08/06/2015,4.2005495304309193e-07
09/06/2015,2.1877852951490695e-07
10/06/2015,2.275296209219846e-07
10/06/2015,7.87602354446193e-08
11/06/2015,-7.876022933839266e-08
12/06/2015,7.87602354446193e-08
15/06/2015,-7.876022933839266e-08
16/06/2015,-8.751137270390785e-08
17/06/2015,-7.876024243902435e-08
18/06/2015,-2.2752960704419678e-07
19/06/2015,-7.876026641984168e-08
20/06/2015,3.5879679782802043e-07
22/06/2015,-4.988148815110449e-07
23/06/2015,-4.988151303120247e-07
24/06/2015,-8.751147007046711e-08
25/06/2015,-4.988154227447694e-07
26/06/2015,-7.876036922649376e-08
29/06/2015,-3.675484184784139e-07
30/06/2015,-2.18778900995531e-07
30/06/2015,3.587974761742885e-07
06/07/2015,8.751154823016805e-08
07/07/2015,7.876038643495065e-08
08/07/2015,3.675484410159413e-07
09/07/2015,3.5879715576392357e-07
10/07/2015,3.587970269780527e-07
10/07/2015,2.2752974038198204e-07
13/07/2015,3.5879681670181185e-07
14/07/2015,2.18778468230596e-07
15/07/2015,6.388329876205745e-07
16/07/2015,6.388325795025906e-07
17/07/2015,6.388321713846068e-07
20/07/2015,6.388317632666229e-07
20/07/2015,8.751114455307629e-08
21/07/2015,6.388312991933986e-07
22/07/2015,9.188663503412187e-07
23/07/2015,9.101144058387689e-07
24/07/2015,9.18864669685604e-07
27/07/2015,1.058881170079573e-06
28/07/2015,9.713693012169955e-07
29/07/2015,1.3301620751526855e-06
30/07/2015,8.751054636491062e-08
30/07/2015,1.277653866260664e-06
31/07/2015,6.9133237312613e-07
04/08/2015,1.0588754342233386e-06
05/08/2015,1.3301561621048563e-06
06/08/2015,8.57599542714027e-07
07/08/2015,7.7883973315096e-07
10/08/2015,4.988070809730516e-07
11/08/2015,9.18854690779014e-07
12/08/2015,1.5576760445945581e-06
13/08/2015,1.330148258427144e-06
14/08/2015,7.000770994025629e-07
17/08/2015,4.988045840814692e-07
18/08/2015,4.1129480288226716e-07
19/08/2015,1.0588649079767976e-06
20/08/2015,-8.750940394541828e-08
21/08/2015,2.2752446993123954e-07
24/08/2015,3.587885055722495e-07
25/08/2015,7.788333060698704e-07
26/08/2015,6.388178319660653e-07
27/08/2015,1.4001477777192406e-07
28/08/2015,2.8002951646399765e-07
30/08/2015,6.388171556181987e-07
31/08/2015,7.87582290495692e-08
04/09/2015,1.4001461856594233e-07
07/09/2015,1.400145990260171e-07
08/09/2015,2.1877278011395163e-07
09/09/2015,7.788309273060179e-07
10/09/2015,4.988014414841757e-07
10/09/2015,8.750898117249051e-08
11/09/2015,6.38815506492918e-07
14/09/2015,2.800285363591115e-07
15/09/2015,4.988006905293219e-07
16/09/2015,-8.750884950003979e-08
17/09/2015,-6.388146568392372e-07
18/09/2015,-4.988008041051373e-07
20/09/2015,2.18772391535893e-07
21/09/2015,-4.1129200623046813e-07
22/09/2015,-4.988011489404087e-07
23/09/2015,-9.188446801200456e-07
24/09/2015,-9.188455242226112e-07
25/09/2015,-6.913225059079764e-07
28/09/2015,-6.388174407234715e-07
29/09/2015,-2.8002974195029395e-07
30/09/2015,-4.988031174768537e-07
30/09/2015,2.1877340627973751e-07
01/10/2015,-6.388182066663362e-07
02/10/2015,-7.788336535696772e-07
05/10/2015,-6.388191122752573e-07
06/10/2015,-4.988042829889849e-07
07/10/2015,-7.875861018913355e-08
08/10/2015,-8.750957392056335e-08
09/10/2015,8.750958158110222e-08
12/10/2015,7.875861651740479e-08
13/10/2015,-7.875861018913355e-08
14/10/2015,-3.587892529743897e-07
15/10/2015,7.875864471706961e-08
16/10/2015,9.18850783016012e-07
19/10/2015,2.0564736722405996e-06
20/10/2015,2.8878081543837197e-06
21/10/2015,7.875817686908704e-08
22/10/2015,3.675381292644886e-07
23/10/2015,3.587870895938039e-07
26/10/2015,2.1877253719715384e-07
27/10/2015,8.750899582743443e-08
28/10/2015,7.788299936084542e-07
29/10/2015,3.587865715637406e-07
30/10/2015,7.875799967749231e-08
04/11/2015,1.9251953953247636e-06
05/11/2015,9.10090616645931e-07
06/11/2015,9.188406517868231e-07
09/11/2015,1.3301300068047084e-06
10/11/2015,1.6101552349212511e-06
11/11/2015,2.1964582241906783e-06
12/11/2015,2.1089452961753352e-06
13/11/2015,6.475586007415046e-07
16/11/2015,7.700691886380895e-07
17/11/2015,1.2776138067494003e-06
18/11/2015,1.618892138788297e-06
19/11/2015,1.3301146308819511e-06
20/11/2015,1.1901009815407093e-06
23/11/2015,1.338862011035502e-06
24/11/2015,2.0564192895200506e-06
25/11/2015,3.7453006211940476e-06
26/11/2015,2.196418072752948e-06
27/11/2015,3.167735441955699e-06
30/11/2015,2.6076855563772483e-06
04/12/2015,4.725323921039859e-06
07/12/2015,5.442847389902639e-06
08/12/2015,5.722834113264241e-06
09/12/2015,5.276527861974856e-06
10/12/2015,4.777726386517855e-06
11/12/2015,3.587652856351653e-06
14/12/2015,3.1676235967559307e-06
15/12/2015,3.998893365331213e-06
16/12/2015,5.30266890330644e-06
17/12/2015,4.996382654054443e-06
18/12/2015,4.173839961874037e-06
21/12/2015,3.1588049000941254e-06
22/12/2015,3.7538033839101814e-06
23/12/2015,5.171304130691112e-06
24/12/2015,4.025021317355382e-06
25/12/2015,4.025005116758962e-06
28/12/2015,3.167491277489276e-06
29/12/2015,3.4737294312137124e-06
30/12/2015,2.056230681724003e-06
31/12/2015,3.473710221690851e-06
04/01/2016,4.716179611063964e-06
05/01/2016,5.58239035486352e-06
06/01/2016,5.836102791700881e-06
07/01/2016,5.416081776399295e-06
08/01/2016,5.416052442752672e-06
10/01/2016,3.4736044820515843e-06
11/01/2016,5.416004296154853e-06
11/01/2016,5.275982072339147e-06
12/01/2016,5.41594638892029e-06
13/01/2016,6.002131019089418e-06
14/01/2016,5.862104439868787e-06
15/01/2016,5.1708707682340815e-06
18/01/2016,5.162094717459098e-06
19/01/2016,5.582032930329106e-06
20/01/2016,6.1419517924932165e-06
21/01/2016,7.2793055634345905e-06
21/01/2016,6.413091511836555e-06
22/01/2016,6.999236435767386e-06
25/01/2016,6.6929729960474305e-06
